ID,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,NIVEL 5,NIVEL 6,TIPO DE EMISSAO,GÁS,TERRITÓRIO,IBGE,MUNICIPIO,ATIVIDADE ECONÔMICA,PRODUTO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
538,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200336,AC - Mâncio Lima,Outra_IND,ALIM_BEBIDAS,"0,28","0,31","0,31","0,33","0,34","0,37","0,99","1,02","1,1","1,13","1,2","1,21","1,31","1,36","1,55","1,31","1,76","1,05","1,06","1,14","1,15","0,78","0,8","0,75","0,73","0,98","1,08","0,69","0,97","0,99"
539,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200344,AC - Manoel Urbano,Outra_IND,ALIM_BEBIDAS,"0,24","0,24","0,23","0,38","1,08","1,89","0,46","0,47","0,53","0,46","0,46","2,02","2,12","1,88","1,69","1,06","1,11","1,12","1,28","0,53","0,47","0,47","0,48","0,63","0,78","0,78","1,02","1,03","1,09","1,1"
540,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200351,AC - Marechal Thaumaturgo,Outra_IND,ALIM_BEBIDAS,0,0,0,"0,3","0,31","0,47","0,71","0,73","0,61","0,68","0,77","0,81","0,85","0,9","0,7","0,74","0,7","1,14","1,24",1,"0,95","0,9","0,94","0,81","0,55","0,56","0,52","0,37","0,41","0,42"
541,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200385,AC - Plácido de Castro,Outra_IND,ALIM_BEBIDAS,"1,14","1,26","1,3","1,64","1,97","1,82","6,73","6,73","7,01","7,12","13,17","20,77","24,55","21,8","24,23","11,26","20,67","19,14","18,81","17,87","16,28","13,48","11,9","12,95","13,34","15,03","13,75","11,67","11,33","11,44"
542,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200807,AC - Porto Acre,Outra_IND,ALIM_BEBIDAS,0,0,0,"2,56","3,77","3,45","8,91","9,49","9,76","9,88","10,99","22,17","22,66","18,91","20,68","17,84","22,36","20,1","16,6","8,01","7,66","7,53","7,73","7,99","9,57","10,13","10,18","6,28","6,14","6,25"
543,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200393,AC - Porto Walter,Outra_IND,ALIM_BEBIDAS,0,0,0,"0,89","0,92","0,95","0,88","0,91","0,55","0,59","0,66","0,69","0,74","0,8","0,74","0,81","0,67","0,43","0,44","0,81","0,74","0,6","0,6","0,72","0,6","0,64","0,62","0,29","0,27","0,28"
544,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200401,AC - Rio Branco,Outra_IND,ALIM_BEBIDAS,"11,31","15,47","15,5","10,21","10,78","10,8","11,11","11,43","11,67","12,18","12,77","13,08","31,86","29,17","32,43","29,39","34,07","24,6","19,18","9,44","8,97","9,27","10,47","10,7","11,02","12,51","11,18","7,31","8,04","8,17"
545,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200427,AC - Rodrigues Alves,Outra_IND,ALIM_BEBIDAS,0,0,0,"0,59","0,61","0,64","0,38","0,39","0,41","1,73","1,86","2,2","2,29","2,11","2,31","2,37","2,13","1,21","1,17","1,31","1,33","0,88","0,88","0,78","0,76","0,97","1,26","0,56","0,62","0,63"
546,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200435,AC - Santa Rosa do Purus,Outra_IND,ALIM_BEBIDAS,0,0,0,"0,17","0,23","0,24","0,15","0,16","0,21","0,23","0,22","0,59","0,58","0,58","0,55","0,39","0,55","0,48","0,48","0,68","0,67","0,66","0,67","0,54","0,64","0,62","0,61","0,42","0,35","0,36"
547,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200500,AC - Sena Madureira,Outra_IND,ALIM_BEBIDAS,"4,2","4,26","5,07","5,35","6,51","6,72","4,03","4,41","5,23","7,49","6,74","15,87","15,74","14,09","17,23","11,01","13,05","12,44","13,6","3,37","3,33","3,3","3,39","4,2","6,51","7,85","8,21","7,7","7,26","7,37"
548,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200450,AC - Senador Guiomard,Outra_IND,ALIM_BEBIDAS,"3,86","4,13","4,22","4,91","4,62","4,65","7,21","7,24","7,16","7,29","6,96","21,66","23,78","21,33","30,07","17,89","29,05","24,28","20,71","7,08","6,58","12,07","10,58","14,88","15,13","16,08","16,11","11,42","9,98","10,08"
549,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200609,AC - Tarauacá,Outra_IND,ALIM_BEBIDAS,"4,36","4,05","2,35","2,74","3,22","3,53","2,05","2,57","2,63","2,69","2,43","2,7","2,86","3,11","3,23","3,34","3,43","3,42","3,42","4,07","4,14","4,24","4,26","4,28","4,27","5,06","5,44","5,71","5,77","5,85"
550,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CH4 (t),AC,1200708,AC - Xapuri,Outra_IND,ALIM_BEBIDAS,"4,21","3,29","3,37","8,37","7,23","7,2","2,37","2,4","2,83","3,21","3,19","15,53","18,88","24,86","24,65","15,5","17,74","13,22","9,75","7,44","7,57","7,74","9,12","9,64","9,94","12,05","13,74","8,03","7,36","7,46"
551,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200013,AC - Acrelândia,Outra_IND,ALIM_BEBIDAS,0,0,0,"3,14","3,22","3,17","10,94","11,4","11,39","14,65","23,89","83,21","86,18","81,9","82,91","65,69","91,64","77,18","68,28","69,04","63,4","66,8","60,13","75,3","103,05","110,9","75,69","74,84","60,77","61,73"
552,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200054,AC - Assis Brasil,Outra_IND,ALIM_BEBIDAS,"1,7","1,8","1,85","1,86","1,88","1,68","3,73","3,78","3,83","3,92","2,77","10,71","11,58","11,86","10,99","11,3","11,53","9,2","8,98","5,46","5,9","6,42","7,77","6,68","7,11","7,43","6,78","5,31","4,6","4,67"
553,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200104,AC - Brasiléia,Outra_IND,ALIM_BEBIDAS,"11,67","10,04","9,38","30,02","24,4","20,89","18,71","18,97","19,6","23,88","25,17","76,4","108,58","123,26","109,71","78,72","108,63","82,02","73,42","32,46","32,93","34,98","38,46","42,95","44,5","48,46","48,59","41,96","34,27","34,84"
554,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200138,AC - Bujari,Outra_IND,ALIM_BEBIDAS,0,0,0,"6,63","10,58","8,32","15,28","15,77","16,67","13,51","13,88","59,68","76,79","60,66","70,43","53,81","55,96","48,2","44,12","14,22","13,12","12,99","12,78","12,8","13,46","16,18","14,2","13,91","12,34","12,53"
555,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200179,AC - Capixaba,Outra_IND,ALIM_BEBIDAS,0,0,0,"18,59","14,62","14,04","8,7","9,52","11,05","11,24","17,77","51,44","54,89","61,88","81,1","65,47","63,28","54,02","40,41","25,9","27,21","28,99","25,57","30,37","33,67","38,99","40,14","38,71","33,23","34,03"
556,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200203,AC - Cruzeiro do Sul,Outra_IND,ALIM_BEBIDAS,"14,72","15,45","14,1","5,91","6,13","6,35","7,86","8,16","8,45","13,31","14,56","17,19","18,02","18,73","19,33","19,91","16,38","13,65","13,13","14,6","13,52","9,2","8,91","9,26","8,79","11,71","11,71","11,65","8,96","9,03"
557,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200252,AC - Epitaciolândia,Outra_IND,ALIM_BEBIDAS,0,0,0,"20,93","16,55","13,3","14,83","13,41","13,76","22,95","20,8","26,6","33,68","38,46","43,7","36,09","34,03","27,52","26,49","18,16","21,79","22,33","34,28","30,01","29,6","34,9","48,25","41,22","41,46","42,13"
558,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200302,AC - Feijó,Outra_IND,ALIM_BEBIDAS,27,"21,78","14,07","16,34","15,73","17,41","8,97","9,21","11,38","12,1","12,98","13,59","13,96","14,41","13,75","13,39","14,96","13,76","12,24","12,76","16,89","17,18","17,63","17,71","18,22","21,95","23,67","26,47","29,38","29,46"
559,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200328,AC - Jordão,Outra_IND,ALIM_BEBIDAS,0,0,0,"1,76","1,94","2,1","2,99","0,83","1,23","1,4","1,36","1,44","2,98","3,06","3,02","3,09",3,"3,77","3,73","3,68","3,05","3,06","2,66","1,03","0,88","0,99","0,86","1,26","1,34","1,37"
560,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200336,AC - Mâncio Lima,Outra_IND,ALIM_BEBIDAS,"1,41","1,55","1,55","1,63","1,71","1,85","4,93","5,1","5,48","5,63","5,98","6,04","6,54","6,82","7,75","6,54","8,82","5,25","5,31","5,69","5,76","3,92","3,98","3,74","3,66","4,88","5,41","3,47","4,85","4,94"
561,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200344,AC - Manoel Urbano,Outra_IND,ALIM_BEBIDAS,"1,19","1,2","1,16","1,92","5,4","9,45","2,3","2,37","2,63","2,28","2,29","10,08","10,6","9,41","8,44","5,29","5,55","5,61","6,39","2,63","2,37","2,34","2,4","3,15","3,92","3,89","5,1","5,17","5,44","5,51"
562,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200351,AC - Marechal Thaumaturgo,Outra_IND,ALIM_BEBIDAS,0,0,0,"1,48","1,53","2,34","3,53","3,66","3,03","3,42","3,84","4,04","4,24","4,51","3,5","3,7","3,49","5,7","6,22","5,02","4,77","4,49","4,68","4,06","2,74","2,82","2,58","1,84","2,03","2,08"
563,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200385,AC - Plácido de Castro,Outra_IND,ALIM_BEBIDAS,"5,71","6,31","6,51","8,19","9,87","9,09","33,63","33,65","35,06","35,61","65,87","103,85","122,75",109,"121,17","56,28","103,33","95,7","94,07","89,35","81,4","67,4","59,52","64,74","66,68","75,16","68,76","58,36","56,64","57,21"
564,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200807,AC - Porto Acre,Outra_IND,ALIM_BEBIDAS,0,0,0,"12,82","18,85","17,23","44,56","47,45","48,79","49,41","54,93","110,85","113,31","94,57","103,39","89,22","111,82","100,52","82,99","40,06","38,28","37,67","38,64","39,95","47,85","50,65","50,88","31,41","30,7","31,24"
565,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200393,AC - Porto Walter,Outra_IND,ALIM_BEBIDAS,0,0,0,"4,44","4,6","4,76","4,39","4,55","2,73","2,94","3,3","3,43","3,71","3,98","3,72","4,06","3,37","2,15","2,19","4,06","3,72","2,98","2,99","3,61","2,98","3,18","3,09","1,45","1,37","1,4"
566,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200401,AC - Rio Branco,Outra_IND,ALIM_BEBIDAS,"56,53","77,37","77,49","51,05","53,88",54,"55,54","57,14","58,35","60,91","63,87","65,42","159,32","145,87","162,13","146,94","170,33","123,02","95,92","47,19","44,83","46,33","52,34","53,52","55,12","62,54","55,89","36,56","40,21","40,83"
567,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200427,AC - Rodrigues Alves,Outra_IND,ALIM_BEBIDAS,0,0,0,"2,96","3,06","3,18","1,9","1,96","2,03","8,66","9,29","10,98","11,44","10,56","11,54","11,84","10,64","6,04","5,87","6,54","6,65","4,41","4,42","3,9","3,8","4,83","6,28","2,82","3,1","3,17"
568,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200435,AC - Santa Rosa do Purus,Outra_IND,ALIM_BEBIDAS,0,0,0,"0,83","1,13","1,21","0,73","0,79","1,05","1,13","1,12","2,96","2,91","2,92","2,75","1,96","2,76","2,39","2,4","3,4","3,37","3,29","3,37","2,7","3,21","3,11","3,07","2,11","1,74","1,79"
569,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200500,AC - Sena Madureira,Outra_IND,ALIM_BEBIDAS,"20,98","21,32","25,37","26,73","32,53","33,61","20,17","22,07","26,17","37,43","33,71","79,37","78,72","70,46","86,13","55,03","65,26","62,21","67,99","16,84","16,64","16,48","16,96","20,99","32,56","39,27","41,03","38,52","36,3","36,85"
570,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200450,AC - Senador Guiomard,Outra_IND,ALIM_BEBIDAS,"19,3","20,63","21,12","24,53","23,09","23,26","36,04","36,21","35,82","36,47","34,79","108,32","118,91","106,66","150,33","89,44","145,24","121,4","103,57","35,41","32,91","60,35","52,92","74,4","75,67","80,4","80,54","57,08","49,91","50,38"
571,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200609,AC - Tarauacá,Outra_IND,ALIM_BEBIDAS,"21,79","20,23","11,74","13,72","16,12","17,64","10,23","12,86","13,15","13,46","12,14","13,52","14,29","15,55","16,13","16,71","17,16","17,11","17,11","20,37","20,7","21,2","21,31","21,41","21,35","25,3","27,19","28,54","28,83","29,25"
572,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR2,AC,1200708,AC - Xapuri,Outra_IND,ALIM_BEBIDAS,"21,03","16,46","16,83","41,83","36,17","35,99","11,84","12,02","14,13","16,05","15,95","77,64","94,4","124,32","123,26","77,49","88,71","66,12","48,74","37,21","37,87","38,7","45,58","48,19","49,72","60,27","68,72","40,13","36,79","37,32"
573,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200013,AC - Acrelândia,Outra_IND,ALIM_BEBIDAS,0,0,0,"13,18","13,52","13,32","45,95","47,89","47,84","61,55","100,33","349,47","361,95","343,99","348,23","275,88","384,87","324,18","286,78","289,97","266,26","280,55","252,53","316,24","432,82","465,77","317,92","314,31","255,23","259,25"
574,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200054,AC - Assis Brasil,Outra_IND,ALIM_BEBIDAS,"7,12","7,54","7,77","7,79","7,9","7,06","15,65","15,89","16,09","16,47","11,65",45,"48,65","49,79","46,15","47,45","48,44","38,66","37,7","22,93","24,76","26,95","32,64","28,07","29,84","31,22","28,47","22,32","19,32","19,63"
575,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200104,AC - Brasiléia,Outra_IND,ALIM_BEBIDAS,"49,02","42,16","39,38","126,08","102,48","87,74","78,58","79,68","82,32","100,32","105,72","320,9","456,04","517,7","460,77","330,64","456,27","344,49","308,37","136,34","138,29","146,93","161,53","180,39","186,9","203,52","204,08","176,22","143,94","146,32"
576,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200138,AC - Bujari,Outra_IND,ALIM_BEBIDAS,0,0,0,"27,85","44,44","34,94","64,18","66,23","70,03","56,76","58,28","250,67","322,54","254,79","295,81","226,02","235,04","202,44","185,32","59,74","55,11","54,55","53,69","53,74","56,54","67,98","59,64","58,42","51,81","52,62"
577,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200179,AC - Capixaba,Outra_IND,ALIM_BEBIDAS,0,0,0,"78,09","61,4","58,98","36,55","39,99","46,42","47,23","74,64","216,04","230,53","259,91","340,62","274,97","265,77","226,89","169,7","108,78","114,29","121,77","107,38","127,56","141,39","163,76","168,59","162,59","139,56","142,92"
578,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200203,AC - Cruzeiro do Sul,Outra_IND,ALIM_BEBIDAS,"61,83","64,91","59,22","24,83","25,75","26,68","33,02","34,27","35,5","55,91","61,13","72,2","75,67","78,68","81,18","83,61","68,81","57,35","55,16","61,3","56,79","38,64","37,42","38,89","36,91","49,16","49,16","48,91","37,62","37,93"
579,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200252,AC - Epitaciolândia,Outra_IND,ALIM_BEBIDAS,0,0,0,"87,91","69,51","55,87","62,29","56,32","57,78","96,38","87,37","111,74","141,45","161,54","183,55","151,59","142,93","115,58","111,26","76,29","91,52","93,8","143,99","126,04","124,31","146,58","202,66","173,12","174,14","176,93"
580,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200302,AC - Feijó,Outra_IND,ALIM_BEBIDAS,"113,4","91,5","59,09","68,64","66,07","73,11","37,67","38,68","47,79","50,81","54,52","57,06","58,63","60,5","57,74","56,25","62,83","57,79","51,43","53,61","70,93","72,15","74,03","74,38","76,52","92,18","99,4","111,19","123,39","123,75"
581,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200328,AC - Jordão,Outra_IND,ALIM_BEBIDAS,0,0,0,"7,38","8,15","8,81","12,54","3,49","5,17","5,86","5,71","6,05","12,53","12,87","12,69","12,98","12,6","15,84","15,67","15,44","12,81","12,86","11,19","4,32","3,71","4,17","3,61","5,29","5,64","5,75"
582,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200336,AC - Mâncio Lima,Outra_IND,ALIM_BEBIDAS,"5,93","6,5","6,5","6,84","7,18","7,79","20,69","21,44","23,03","23,64","25,11","25,37","27,48","28,65","32,56","27,45","37,06","22,03","22,28","23,89","24,2","16,47","16,73","15,71","15,35","20,49","22,73","14,59","20,39","20,74"
583,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200344,AC - Manoel Urbano,Outra_IND,ALIM_BEBIDAS,"5,01","5,04","4,87","8,08","22,68","39,7","9,66","9,95","11,05","9,58","9,61","42,34","44,52","39,51","35,45","22,21","23,29","23,56","26,86","11,06","9,97","9,81","10,07","13,22","16,47","16,32","21,4","21,71","22,83","23,13"
584,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200351,AC - Marechal Thaumaturgo,Outra_IND,ALIM_BEBIDAS,0,0,0,"6,22","6,43","9,83","14,83","15,37","12,73","14,37","16,13","16,97","17,83","18,93","14,69","15,53","14,64","23,95","26,11","21,07","20,03","18,86","19,68","17,03","11,49","11,85","10,83","7,73","8,54","8,74"
585,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200385,AC - Plácido de Castro,Outra_IND,ALIM_BEBIDAS,"23,99","26,5","27,36","34,4","41,45","38,17","141,26","141,32","147,27","149,55","276,66","436,17","515,56","457,81","508,92","236,36","433,99","401,94","395,11","375,26","341,87","283,09","249,99","271,91","280,04","315,68","288,79","245,11","237,89","240,28"
586,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200807,AC - Porto Acre,Outra_IND,ALIM_BEBIDAS,0,0,0,"53,84","79,17","72,38","187,16","199,3","204,92","207,52","230,7","465,57","475,91","397,21","434,25","374,73","469,64","422,2","348,56","168,27","160,76","158,22","162,29","167,78","200,98","212,73","213,69","131,94","128,94","131,22"
587,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200393,AC - Porto Walter,Outra_IND,ALIM_BEBIDAS,0,0,0,"18,65","19,32",20,"18,45","19,12","11,45","12,35","13,87","14,4","15,6","16,72","15,64","17,07","14,15","9,05","9,2","17,05","15,61","12,51","12,56","15,15","12,51","13,37","12,96","6,1","5,75","5,9"
588,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200401,AC - Rio Branco,Outra_IND,ALIM_BEBIDAS,"237,43","324,96","325,44","214,41","226,3","226,81","233,29","239,99","245,06","255,82","268,27","274,75","669,16","612,64","680,96","617,15","715,38","516,68","402,87","198,19","188,27","194,57","219,84","224,77","231,49","262,65","234,74","153,54","168,9","171,49"
589,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200427,AC - Rodrigues Alves,Outra_IND,ALIM_BEBIDAS,0,0,0,"12,43","12,85","13,36","7,97","8,25","8,53","36,39","39,02","46,1","48,05","44,34","48,48","49,71","44,69","25,38","24,67","27,46","27,91","18,51","18,56","16,37","15,96","20,29","26,39","11,85","13,02","13,32"
590,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200435,AC - Santa Rosa do Purus,Outra_IND,ALIM_BEBIDAS,0,0,0,"3,48","4,75","5,06","3,06","3,32","4,42","4,74","4,71","12,43","12,21","12,26","11,55","8,22","11,57","10,03","10,1","14,28","14,13","13,83","14,13","11,34","13,47","13,07","12,91","8,85","7,32","7,52"
591,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200500,AC - Sena Madureira,Outra_IND,ALIM_BEBIDAS,"88,13","89,56","106,57","112,28","136,63","141,15","84,7","92,69","109,91","157,21","141,57","333,37","330,61","295,94","361,73","231,12","274,09","261,27","285,54","70,71","69,91","69,2","71,23","88,16","136,77","164,93","172,31","161,78","152,48","154,76"
592,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200450,AC - Senador Guiomard,Outra_IND,ALIM_BEBIDAS,"81,05","86,66","88,7","103,04","96,98","97,7","151,39","152,06","150,45","153,18","146,1","454,93","499,4","447,99","631,39","375,64","609,99","509,9",435,"148,71","138,24","253,45","222,28","312,48","317,82","337,7","338,26","239,72","209,62","211,61"
593,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200609,AC - Tarauacá,Outra_IND,ALIM_BEBIDAS,"91,52","84,96","49,32","57,61","67,7","74,08","42,98","54,01","55,22","56,54","50,98","56,79","60,02","65,29","67,73","70,2","72,07","71,86","71,87","85,54","86,94","89,03","89,48","89,94","89,69","106,26","114,19","119,89","121,11","122,84"
594,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GWP-AR2,AC,1200708,AC - Xapuri,Outra_IND,ALIM_BEBIDAS,"88,33","69,15","70,67","175,7","151,92","151,15","49,74","50,47","59,33","67,41","66,98","326,08","396,49","522,16","517,71","325,45","372,57","277,7","204,72","156,3","159,04","162,54","191,42","202,4","208,81","253,14","288,63","168,54","154,51","156,75"
595,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200013,AC - Acrelândia,Outra_IND,ALIM_BEBIDAS,0,0,0,"2,51","2,58","2,54","8,75","9,12","9,11","11,72","19,11","66,57","68,94","65,52","66,33","52,55","73,31","61,75","54,63","55,23","50,72","53,44","48,1","60,24","82,44","88,72","60,56","59,87","48,62","49,38"
596,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200054,AC - Assis Brasil,Outra_IND,ALIM_BEBIDAS,"1,36","1,44","1,48","1,48","1,5","1,35","2,98","3,03","3,07","3,14","2,22","8,57","9,27","9,48","8,79","9,04","9,23","7,36","7,18","4,37","4,72","5,13","6,22","5,35","5,68","5,95","5,42","4,25","3,68","3,74"
597,Resíduos ,Efluentes Liquidos,Efluentes Líquidos Industriais,Produção de Leite Cru,NA,NA,Emissão,CO2e (t) GTP-AR5,AC,1200104,AC - Brasiléia,Outra_IND,ALIM_BEBIDAS,"9,34","8,03","7,5","24,02","19,52","16,71","14,97","15,18","15,68","19,11","20,14","61,12","86,87","98,61","87,77","62,98","86,91","65,62","58,74","25,97","26,34","27,99","30,77","34,36","35,6","38,77","38,87","33,57","27,42","27,87"
